mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,spectral_centroids,spectral_bandwidth,spectral_contrast,spectral_rolloff,meanfreq,maxfreq,label
-508.5882874,179.6293182,-36.03092957,35.5499115,22.19172287,-22.32471275,22.06120682,7.950518608,-5.745576382,16.00992775,8.070603371,11.56663036,7.831360817,-12.59642982,-1.959394932,5.727590561,-4.183119297,-6.564863205,-2.387444258,3.333893538,1568.328534,1747.919267,21.95158872,3541.924055,1568.328534,2428.179928,1
-410.0631409,135.2657928,37.8055191,13.52545261,8.656255722,-5.046783447,2.337397575,11.11451054,1.443814516,-5.339515686,-4.766951084,-8.291817665,-9.222590446,-2.89385581,1.120697975,2.234319448,3.255824089,-2.04613924,-7.553621769,-3.42361021,937.63254,1235.110601,23.42084881,1610.57867,937.63254,2405.961561,1
-463.5227356,150.7218018,-25.9154644,23.84721947,18.42655182,4.039782047,35.56260681,9.579024315,2.34109211,8.771159172,-10.49795818,1.780865073,-0.699483156,-18.58587646,-2.592272997,1.504578352,-3.491405249,-1.58401978,-8.780378342,-4.25206089,1538.432447,1833.13691,22.67374213,3658.33939,1538.432447,2305.625992,1
-468.3718872,185.5158081,-34.86255264,25.23426247,18.84788513,-2.626086712,34.14532471,5.830497742,-0.371193081,10.76467323,-11.50340176,-0.694829941,-2.87485075,-18.84221458,0.636049628,1.693502426,-5.422952652,1.06762135,-3.678313017,-2.474047422,1324.284984,1689.998191,22.30301273,2934.865552,1324.284984,2488.314453,1
-394.6773071,149.9758148,-49.3149147,23.12129402,7.014682293,-26.31097984,25.20741844,13.11703491,2.300971985,15.32374477,4.148733616,13.03782177,5.228993416,-7.438146591,12.07748795,5.407270908,-0.785417318,12.79417706,2.422547817,-2.472035646,2134.812091,1933.220871,23.92775834,4701.049805,2134.812091,2729.223545,1
-624.2284546,140.8629761,-6.996152401,4.493209839,7.707645416,-26.60839844,-12.58420277,3.392074347,0.043785244,-0.672890007,-7.087989807,-3.766957045,2.566807747,-7.338495255,-7.184593201,1.878668189,-0.058067612,0.352106214,1.286023974,-3.607607603,1717.310489,1506.184483,22.68660782,3260.378815,1717.310489,2824.064847,1
-546.0501709,89.17173004,19.60292625,-5.944075584,-3.945090532,1.433391571,8.138305664,4.880576611,-5.78597641,-8.392906189,-6.21176672,-6.480671883,-5.932748795,-5.191405773,-6.93791914,-7.280476093,-4.384626865,-2.946095228,-4.377207279,-4.861697674,1479.590214,1403.527786,19.8052969,2972.588118,1479.590214,2755.893096,1
-595.0470581,80.75745392,11.58299255,9.678024292,8.112850189,-5.021683216,-2.489162207,-1.011794806,-2.719037533,-3.850741148,-6.515096664,-3.520568848,-3.426156521,-8.222476006,-5.085906506,-1.756975293,-5.173545361,-5.756875515,-1.939588666,-0.412329733,1557.025459,1587.675119,21.11544637,3122.229288,1557.025459,2780.244422,1
-484.067688,162.54039,4.081372261,2.221942425,12.88758087,-3.594335318,7.907730103,11.22330856,7.489768505,12.99174976,10.09335041,8.577961922,4.715623379,-6.587897778,-3.650624037,2.834507227,-0.532357752,-0.106553651,1.168623447,-2.648884535,701.712484,1130.741932,22.39085708,1195.880269,701.712484,1256.717973,1
-426.6301575,158.9562378,-20.00111389,-4.139973164,-1.89294827,-23.4158287,8.449666023,8.08307457,-6.736029625,2.980352879,-4.126677513,-3.309659719,7.745675087,-3.304357529,-5.64018631,1.606575608,-3.793235064,-3.504165888,-1.074584246,-6.627100468,1574.786026,1496.952516,23.72063801,3007.063045,1574.786026,3474.840562,1
-550.6968384,86.58492279,-9.302384377,-9.246542931,-3.709728956,-5.461883068,1.181932807,-5.752882957,-6.157291889,-1.776393056,-1.921299815,-0.17938593,-11.43765354,-16.17448997,-3.480727673,-6.114998341,-11.34541225,-4.993519306,-6.21879673,-8.084111214,1781.939237,1602.471646,23.02850126,3425.758539,1781.939237,3044.977205,1
-405.9280396,100.6608658,-17.20664406,-12.65710258,-1.195810795,-12.10854053,0.448298723,6.84966898,2.127282143,-2.965528488,-10.16968822,-4.442871571,-2.63220787,-12.60970688,-5.542773724,3.988413095,-1.956949592,-2.894566536,-0.558861911,-4.530735016,1140.214718,1381.270633,23.7840221,2173.918968,1140.214718,1835.669059,1
-388.9659424,126.926445,-17.5933609,18.86713791,15.0398941,-11.49714279,6.314394951,-4.617485046,-8.989042282,1.607548594,-4.121827126,2.161855459,3.520675182,-2.050951958,2.021236897,-4.709712982,-2.961204052,5.494136333,-3.847946405,-4.059342384,2140.851934,1874.843935,20.4243411,4338.844477,2140.851934,2948.620759,1
-442.9952087,98.11814117,-35.04047394,8.783880234,10.38842297,-20.79305649,-7.874880791,-10.13128567,-7.466688633,3.609259844,-2.953387022,-3.913105726,-4.611557961,-5.237732887,-1.956875801,-6.452009201,-4.49217701,-2.579821348,-5.555118561,0.741172373,2446.064508,1665.033523,19.66580874,4298.873547,2446.064508,5917.487035,1
-498.890564,113.4825592,13.67142105,9.408965111,0.863746822,-19.09993172,-9.859323502,-1.656641722,-5.392836094,-12.38186455,-10.69931889,-2.258847475,-5.877939701,-5.935127735,-0.115660511,-4.05909729,-1.445468187,-0.184856832,-7.962929249,-3.308138609,1469.660034,1581.54525,22.01584177,3003.565589,1469.660034,2277.440226,1
-398.7228088,135.0854187,-31.78307152,0.677486718,19.59859467,-0.738262713,17.08407211,22.07703018,14.81114292,11.01030636,8.46019268,12.5812254,2.742692947,-1.969713092,10.01938915,6.19307518,0.503327668,3.323271275,1.493362665,5.484606743,1374.252615,1602.921674,23.01604702,3221.407158,1374.252615,2373.550342,1
-395.1039429,154.5463867,-48.05195618,32.8911438,-0.915226638,-40.68262482,12.86347771,-6.773580551,-8.754511833,7.569400787,-13.18496132,4.165707111,3.242031574,-17.86194992,-0.440749228,-0.42966485,-4.944029331,1.804503798,-7.771755695,-5.127825737,2254.243676,1880.25397,24.52183057,4298.124092,2254.243676,3506.472157,1
-348.8823242,184.7843781,0.208288893,4.396473408,10.4174881,5.729132652,23.50452042,7.795998096,3.845886946,9.986963272,0.61953783,9.224848747,8.519650459,-0.595206738,9.656793594,4.692442894,-3.521608353,5.228114605,5.024272442,4.027344704,838.0057639,1288.696072,19.98420407,1630.813953,838.0057639,2307.351088,1
-365.4580078,127.4322433,-61.19577789,11.25477028,0.546093404,-18.74996567,32.2633934,6.124659538,-7.955520153,9.888358116,-2.423477173,10.96400547,13.72652054,-7.383155346,-6.01259613,-10.82605457,-7.444946289,5.954406738,-2.872962952,-0.686475635,2411.222378,1840.857141,24.29135488,4234.033203,2411.222378,3977.335729,1
-366.1925354,157.7165985,30.48498344,53.04573822,11.46223927,7.096304893,51.65969849,15.82439137,4.89821291,25.96434593,11.33298302,17.25750351,18.62046051,1.856266737,6.338704109,3.010357618,0.262144953,5.765919685,-2.760915995,0.838738501,547.4312908,1222.39121,21.52547148,673.7599927,547.4312908,2625.644159,1
-487.0250549,149.3944702,46.31218719,12.43738842,-5.972344398,-1.340209723,6.875198364,-2.243204594,3.884593964,5.701378822,-0.498228222,-0.366963834,-6.337882042,-3.375679731,-2.09107852,-11.29465199,-6.543278217,-5.959623337,-6.165821552,5.059776783,1429.905689,1586.030531,22.287253,3201.92133,1429.905689,3247.367233,1
-504.2220459,84.98374176,-8.329748154,-18.74391747,-0.747274041,-5.585624218,-6.597436428,2.458014727,-1.122292876,-9.074630737,-0.533706546,3.623883724,-12.98540497,-17.16124153,-2.660507679,-0.592146635,-6.996588707,-7.210384369,-5.986401558,-4.472279072,1984.316999,1442.842094,24.27970834,3499.205124,1984.316999,3608.227572,1
-466.8763428,116.1702423,16.39286423,9.525995255,0.578834653,-9.878038406,5.265552998,10.60692787,7.977961063,-0.178481281,-8.703183174,-4.401788712,-4.69577837,-6.18470192,1.197535276,1.754585862,-3.978224754,-7.032380104,-5.332323074,-2.892750978,1312.646155,1515.225253,21.63319562,2670.807594,1312.646155,2034.240241,1
-428.5101624,146.277832,16.52911377,1.739472508,7.324607372,-8.130029678,-8.243322372,-0.831599176,0.123125032,-4.711146355,-0.614328444,7.191260338,-2.74347353,-9.612530708,-2.892860651,-0.809705734,0.104310766,-3.15841341,-8.147545815,-0.981479049,1036.508741,1175.467797,23.30022299,1904.115189,1036.508741,1733.640986,1
-383.4622192,159.4747772,21.86696053,-3.379685402,12.54079628,-2.548381805,-13.28750324,-8.001198769,-10.14748859,-12.86189651,-1.808579803,5.91946125,-3.106792212,-11.54418755,-12.77299976,-14.78590012,-13.48637867,-11.93343925,-13.77602863,-9.657820702,932.4864055,1150.307897,22.99934801,1558.866279,932.4864055,2284.803472,1
-512.0097046,161.5350189,-63.64045334,40.9833107,12.62691593,-19.51073265,32.55363083,-4.303650856,1.615393281,19.92980957,-10.49679279,12.75374794,13.80811691,-4.850963116,11.85865593,-0.463908911,0.376453429,13.17511177,-6.106502056,0.327371657,2336.940143,2123.802207,21.47173191,4943.654615,2336.940143,5217.400783,1
-511.5513916,153.0146637,-53.0348053,38.70419312,9.750379562,-21.26508141,26.7723999,-4.081367016,3.235392094,17.45557404,-12.25658894,12.25283813,12.51551056,-7.189757347,10.8751936,-1.814094305,-3.149992466,11.88729286,-5.953427792,0.614740908,2418.029273,2139.364121,21.8941645,4933.911701,2418.029273,4321.966326,1
-566.8565063,133.7189636,-29.86949158,6.761297226,8.397996902,-22.53707123,6.868581772,10.65140915,-2.487829685,-0.007658781,-5.831799984,-0.356549144,3.237984419,-3.60366416,1.745563507,-1.857628107,-7.227241039,-0.531280816,-5.366811752,-3.149309874,2117.356538,1684.821014,21.90634837,3988.099564,2117.356538,4034.540429,1
-670.1671753,75.98937225,-20.60118484,-6.259988785,-4.015328884,-21.38688087,6.039730072,11.00345898,-12.30399799,-0.392351002,8.363730431,-6.350417137,-0.676108301,6.088862896,-5.374766827,-4.758418083,-0.335481077,-7.854307652,-7.578640461,-2.574684381,2388.25446,1846.456586,23.85837413,4659.611192,2388.25446,4531.371149,1
-476.8606567,141.4972076,11.0109539,17.27484131,17.46166992,-22.36506271,-10.68633366,12.67426014,1.874375105,-5.133373737,-1.082229614,-3.160898447,-9.162070274,-15.83835316,-16.21596336,-7.386117935,-3.856791019,-10.18760872,-13.45115852,-11.12457466,1195.334461,1329.386796,24.2481013,2411.496185,1195.334461,2886.230703,1
-239.2493591,185.7394257,-3.056573153,40.55283356,25.40027809,-19.03999519,7.37913084,2.066751003,-0.127419129,14.04967976,3.081314564,9.137000084,10.61367035,-5.477309704,-1.739758492,-0.488910526,-3.002277374,1.767530918,-0.408881247,1.634698987,1036.660712,1451.683682,20.99584324,2137.945131,1036.660712,2220.87393,1
-544.772522,128.946228,-11.06536865,22.28097916,26.62474632,-8.038515091,15.09180546,19.25525093,-1.813162923,4.026948929,6.618834496,2.94721055,4.880631924,-0.694971085,-0.689772189,5.351464272,2.720323563,-0.596341848,-1.79550302,-0.093212694,1317.316956,1598.337694,22.98260613,2844.681141,1317.316956,3704.980415,1
-406.9591064,201.1372681,-26.29361534,15.36604691,12.16296673,-13.63025665,24.73629951,15.13166618,1.500417352,4.017180443,-6.225318909,0.157718763,-6.680181503,-15.71443558,-3.409943104,-8.881372452,-12.66150475,-1.5529387,-0.296999902,0.736487627,1154.972954,1367.883087,23.60883645,2195.653161,1154.972954,2226.250704,1
-354.0336609,185.8292999,-50.82636261,26.66508865,5.94986105,-27.72644997,31.35818291,10.3415451,0.248466223,16.65660286,-7.19422102,6.01642704,11.25177097,-12.07899666,-0.783266604,4.68119669,3.59857893,8.841741562,-3.927534819,-2.914119244,1730.818884,1861.139951,22.03981355,4072.538154,1730.818884,3282.574814,1
-565.4541016,142.2578735,-27.99025154,7.432609081,30.12181473,1.991160631,16.9521122,21.25870705,2.08894968,-6.166208744,-4.484240532,3.59872365,-0.720479131,-11.46678638,-6.645322323,-1.973897576,-4.291801929,-4.512832165,-5.006545544,-5.953440666,1653.907951,1672.653564,22.16969061,3522.438227,1653.907951,2913.136187,1
-496.8755493,136.7823792,-0.045970626,-0.253731191,8.829460144,-0.940875709,1.90915668,-11.10125446,-12.28354454,-0.499946147,-3.689956188,-0.637742698,-2.490184307,-16.08894157,-11.26312447,-2.925091505,-3.493788481,-1.639870286,-6.140827656,-8.533841133,1099.705795,1253.042967,22.91751177,1938.09048,1099.705795,2703.046672,1
-564.3302612,150.6898956,17.65192795,-11.16483974,4.61206913,16.53796768,15.36038494,5.059524536,8.891952515,7.01009655,-0.521919847,9.022109032,9.00496006,0.621806443,5.212855339,4.06521225,-0.684973419,0.80497694,-1.186620951,-0.406887382,795.8780511,1141.88092,22.07448435,1395.485102,795.8780511,2200.08493,1
-304.639801,114.2005081,-21.60718918,29.31246758,10.39319897,-15.46393299,8.260539055,-14.46221161,-14.20268536,3.269385815,-6.714639664,0.911057353,-0.226447836,-9.305386543,-1.469563961,-3.545484543,0.03817606,4.839386463,-4.556718349,-3.443790674,2008.022429,2045.641797,24.437165,4541.447129,2008.022429,2797.885224,1
-305.0497437,133.3229675,-7.508084774,9.738436699,9.202198029,-0.907615185,15.78719807,3.414729118,4.793441772,11.8937149,-0.807741761,4.254069328,-0.31702143,-10.76941395,4.500880241,4.594266891,-3.917003632,1.938172102,-2.766394615,-5.273727894,1499.284876,1733.779739,21.30100487,3335.32431,1499.284876,2038.682898,1
-341.6444092,149.7293701,-81.81921387,-16.63166809,7.790369987,-16.88951492,11.93580246,0.011275942,-13.40640354,-7.081940651,-4.287580967,10.28757095,-6.963897705,-18.0508976,1.638404012,-16.96959496,-17.50338554,11.36947441,-9.241971016,-15.82736588,2356.280676,1590.254362,24.57336179,4121.623884,2356.280676,3006.619632,1
-335.728302,138.5381775,17.64201927,10.84828091,8.76432991,-6.416344643,-2.211180449,-5.666523457,-5.307201385,2.147399426,3.622159243,7.327969074,4.208479404,-4.506221771,-6.566213608,-6.476271629,-4.04729557,-4.552267075,-7.27708149,-1.149753571,1224.056128,1410.929968,21.96495884,2406.749637,1224.056128,2554.579149,1
-405.9236755,151.116333,17.3401947,4.996615887,14.14079762,2.637902021,-4.051489353,-8.782744408,-6.602297306,-5.455347061,-0.725452363,8.952616692,4.245819092,2.232397556,3.307356834,-6.570806503,-3.505653381,-0.054772135,-12.53488445,-12.84392929,1186.033426,1361.673215,22.77437354,2299.077943,1186.033426,2851.681457,1
-278.6137085,130.2934113,-29.89038086,-1.06727922,0.863917291,-21.79562569,-7.377194881,-11.22686291,-10.39763737,-6.970110893,-5.227777004,6.94928503,-8.025677681,-15.72410488,-0.078564554,-7.715049744,-9.942445755,-7.985720158,-20.39489365,-9.043848038,1844.119786,1504.140905,24.25034502,3113.985283,1844.119786,2940.268898,1
-456.4264221,127.6636276,-44.09770584,0.967572212,-2.936524153,-28.69959259,10.68008804,4.217661381,-10.27672005,2.249142885,-5.708604813,-2.631394148,4.934787273,-4.286399841,-2.134264231,0.632926702,-2.825211763,-1.96800518,-3.508340359,-2.38498807,2231.680553,1820.732108,21.34768198,4511.468932,2231.680553,3679.043567,1
-400.8733826,152.9294281,-16.8234024,-18.09385109,-2.167518377,-13.42713165,3.234506845,5.291376114,-8.000457764,-5.15431118,1.883466244,3.181475401,-5.78238678,-13.78663254,-7.735289097,-5.129917145,-9.743819237,-7.897702217,-4.915738106,-7.470837593,1384.483552,1349.370036,22.64541378,2636.082849,1384.483552,1820.385827,1
-423.3302307,183.8897858,0.618770778,-8.642395973,1.147755146,-8.287591934,6.611750126,6.006658077,0.04560649,1.650001764,4.462802887,12.41522312,4.605359077,-2.697884083,9.395750999,9.254538536,-0.501898229,-2.909723997,-3.106955528,0.064740479,1030.296312,1188.867326,22.09460448,1828.42024,1030.296312,1869.16287,1
-458.1292725,100.5313187,34.18846893,13.79068089,0.910762668,-7.618258953,-3.721694708,0.043325715,0.897072852,-1.281101942,2.853399754,6.26809454,-0.030803453,2.196743965,3.596473217,-4.936131001,-3.916043997,-1.393417716,-1.716510057,1.538896084,1139.047405,1465.76996,21.06331732,2530.65952,1139.047405,2233.364603,1
-586.4008789,112.5626755,-14.16859531,4.555373669,14.5156641,-7.930122852,7.615381718,11.60408688,-0.342644781,3.013098955,0.316174269,-1.548786998,0.933198273,-10.06833744,-15.23279381,-10.0083437,-11.09654903,-8.561502457,-2.851186275,-5.826683044,1993.286729,1685.30817,21.31962527,3749.772892,1993.286729,3179.297991,1
-354.7206421,174.9360657,-1.704316497,36.40900421,22.72248268,3.242865324,37.58044815,11.4244051,-4.590714931,9.413973808,3.168422461,14.41889095,11.67038059,-6.950852394,3.389802933,1.281748652,-9.507790565,0.863939464,4.252239227,1.832011104,819.8522543,1436.331148,20.1533812,1419.717478,819.8522543,1602.556553,1
-389.6111145,173.2221832,-49.58732224,9.026483536,16.35369301,-14.8879261,29.24969482,17.12059975,-7.237062454,11.76905155,5.782863617,0.135901943,5.82580328,-1.883268476,-2.752600431,-1.112892747,-2.461288691,-0.474652648,1.234449983,4.089371681,1553.530663,1648.056994,21.68117133,3414.651538,1553.530663,2613.535721,1
-381.9048462,186.1022034,-56.69770813,5.48071003,18.43384552,-14.80816174,28.74889755,17.18349266,-8.399095535,9.031470299,5.511140823,3.861870766,6.894407272,-4.540298462,-3.205621004,-0.537094653,-3.597023726,-1.682349205,-0.761052907,1.280919433,1563.495905,1575.799806,21.72303938,3366.908482,1563.495905,2234.981924,1
-617.0135498,145.1073608,-23.4167347,-0.620699465,5.647036552,-16.61612129,9.540850639,4.764900684,-9.571050644,3.730201244,-0.812853396,-2.974315405,3.501091719,-4.404595852,-1.549137592,4.226286411,-1.5513767,-0.905593693,-1.183871031,-0.405622721,1658.12139,1570.003374,21.04642062,3219.65843,1658.12139,3164.681221,1
-524.3919067,76.68013763,16.14766121,14.86155224,5.081720352,-3.679467678,10.28975868,8.962922096,-1.072128534,-1.177649498,0.947300017,3.445915222,2.839319229,3.969495296,9.500679016,7.193253994,1.209672332,-0.777503788,-1.92572546,-3.630675554,1157.974669,1489.081235,22.38644515,2050.009084,1157.974669,4878.963398,1
-417.5034485,132.5445709,-2.575084209,25.20290756,7.607273102,-24.8363018,1.660254478,-5.843165874,-17.68822861,-4.253544331,-7.926984787,-4.541228294,0.255436659,-7.367715836,-0.130543411,4.00662899,0.155020431,3.776660442,-2.873646021,-10.82152843,1473.756389,1532.980595,24.42504904,2750.249818,1473.756389,3099.0709,1
-512.4104614,196.2786713,-59.72717667,45.8310585,26.25815392,-16.04214668,36.99730301,15.25533676,11.31532383,18.50442886,3.064372301,28.04793739,7.925879478,-14.42440128,18.7239151,9.320187569,-2.703115463,10.18588638,1.578790069,4.784109116,1345.935471,1748.262186,22.41802427,3285.360647,1345.935471,2686.563876,1
-464.2181702,179.6708984,-87.79492188,18.79165077,12.14206409,-21.53155899,29.94003677,-9.686459541,-15.58098602,12.55492401,-10.72409344,4.079998016,7.64081049,-14.6925745,-1.348273516,-3.417802811,-7.879496574,1.863232851,-4.982680798,-1.42297864,2294.396409,1711.668253,22.04819756,4096.226283,2294.396409,3562.89139,1
-468.8629456,192.3213196,-39.36770248,-0.252931893,7.073504925,-20.28105545,-0.696177244,-13.98981476,-11.01299763,2.45337534,-9.8950243,-5.867046356,-11.83884335,-17.20005035,-3.062195539,-16.89704132,-24.36683655,-6.655886173,-6.654597759,-8.979985237,1227.95404,1301.72885,25.0969532,2255.10992,1227.95404,2454.062832,1
-541.0523682,157.0991974,-36.62979126,25.02527046,10.26736641,-20.67734909,18.85131836,3.314768076,-1.168373466,10.050704,-4.667543888,7.767801285,5.309438705,-7.307496548,8.555321693,2.781513929,-3.077861547,5.772255898,-0.832630277,3.453505278,1572.344097,1744.811391,21.36769506,3457.735283,1572.344097,2552.750472,1
-584.3001099,113.5483704,-23.87223625,-7.909086227,8.807909966,-8.880581856,-0.378580838,0.636535764,-6.682023525,-4.633546352,-2.179646015,2.713177443,-2.895094633,-10.23485279,0.031812627,3.441756725,-1.66387701,-1.174651623,-6.048657417,-6.126299858,2172.225646,1694.797709,19.92518964,4209.938227,2172.225646,4602.199791,1
-540.0631104,118.1203156,0.375282347,3.182874203,4.476067066,-9.288941383,1.354327083,-4.516237736,-10.71230507,-1.966731548,-3.250220776,-1.843842983,1.163552284,-5.519659519,-5.941036701,-3.390574694,-4.915169239,-4.273580551,-5.224025726,-5.232588768,1947.108338,1626.519524,20.23992095,3688.817224,1947.108338,4190.938768,1
-383.3479919,158.7826843,-85.4936676,13.54870033,14.36277008,-45.50100708,16.24095535,8.679421425,-30.31283379,-6.139093399,-11.11196041,-11.3680439,4.422840595,-17.28779221,-19.41855049,-0.718160212,-3.458249331,-6.829920769,-12.48768234,-13.73124981,2502.054423,1666.622141,24.67093806,4524.459484,2502.054423,3314.880533,1
-634.1623535,138.5409698,10.01593018,-21.124403,-7.360841274,-0.105020896,1.450454116,-7.16940403,-12.0465517,-6.795694351,-1.203084707,0.204403996,-9.196580887,-16.35300064,-7.585282803,-2.396526575,-7.316482544,-8.960529327,-7.648105145,-5.817865849,1760.253469,1401.415088,21.51160852,3347.815225,1760.253469,3034.525346,1
-430.6766968,119.8344574,-7.904251575,7.163610935,-0.481332183,-19.19148254,-2.88788414,-3.130972147,0.926694155,6.219856739,-2.037146568,-1.618656874,-3.773746967,-3.411066055,1.942523241,-4.803175449,-8.490686417,-9.577470779,-11.7548399,-7.144617558,1777.121976,1651.507257,23.27101838,3276.117369,1777.121976,5464.987619,1
-462.4121704,239.5011749,19.22069359,-29.74337387,13.57113361,10.31773186,-5.789326668,5.711941719,8.386118889,-2.993288517,-1.362785339,4.704372406,1.315695882,-0.723454356,0.026504533,-1.915788531,-1.13734591,0.386392206,-1.735139728,-2.349432707,793.8765565,770.161247,21.08059751,1409.724746,793.8765565,1472.93721,1
-570.6671143,137.7993622,-2.409341574,1.82115984,21.16805077,3.094755173,5.587397575,4.79282999,-10.63838291,-13.12956429,-6.70218277,-0.152378738,-1.387826562,-10.79634476,-9.732175827,-0.145891115,1.162221909,-4.263496876,-6.104895115,-2.446819067,1255.892173,1397.447742,21.2456981,2630.087209,1255.892173,2090.319156,1
-427.8485413,109.4839478,-24.70881844,-9.254030228,-1.406200051,-7.411288738,14.13066006,-0.374140978,-12.60242271,0.629496515,-7.958631992,-10.21946049,2.271803379,-0.657346547,-3.777248859,-2.654099464,-0.198304027,5.45599699,0.224998832,-3.397639275,1907.636839,1505.064596,23.65033716,3494.958212,1907.636839,3830.514661,1
-388.5019226,102.3389969,-31.43697929,-9.297279358,8.033164024,-16.29071808,-0.203891397,7.026391029,-12.15408134,-9.001729965,-1.318401337,-4.017869473,-1.562309742,-3.60525775,-7.725240707,-3.30407238,-6.460216522,-14.37079048,-8.438128471,-3.794360399,1794.370511,1482.155564,23.33197111,3450.990189,1794.370511,3113.065304,1
-498.2206421,188.422287,-33.21986389,5.346303463,11.24660397,-8.924855232,14.59007168,1.561783195,0.212887466,5.415746212,-2.506384611,5.860324383,-6.286888123,-12.31219864,-2.010728598,-16.57135201,-11.42883873,-0.216556728,-14.50054836,-8.242938042,1329.208915,1474.078924,23.51150774,2625.090843,1329.208915,3422.184683,1
-398.9815369,133.9311066,-9.021728516,12.62454605,11.9945097,-7.730799675,15.54195786,13.62359142,3.289729118,2.666953325,-3.852734089,4.963083267,4.512499809,-8.091527939,-2.315829039,-3.717608213,-10.56266689,-4.706100464,-7.361878395,-9.956564903,1374.635502,1655.274336,22.5737076,3144.962754,1374.635502,4076.481751,1
-276.4263916,178.3243866,-71.53920746,10.63214588,-0.362506509,-39.68173981,12.69612503,18.164114,16.29301262,2.951438189,-11.18270493,9.680458069,-15.50284767,-19.80621338,16.94153214,-7.426512718,-16.9569149,6.420186043,-5.088890076,-7.446106911,1876.952703,1611.582278,25.92438253,3753.020531,1876.952703,2302.825817,1
-431.4244995,136.3962402,-58.31840515,24.1421814,12.60279942,-15.71128464,19.61327362,-6.562992573,-1.589229822,12.11050129,-9.518789291,8.228257179,6.162423134,-5.42443037,12.32306576,-3.19797802,-5.665939808,11.75341606,-3.747492075,-2.151209116,2403.231263,1979.841292,22.03781685,4636.627907,2403.231263,3428.47234,1
-371.1982727,101.9144974,-49.24139023,30.89703941,4.395745277,-25.84332848,22.8232708,1.298700452,-6.446520329,9.741830826,-4.540060997,7.508574486,5.960944176,-9.316580772,0.997737288,-3.717143059,-0.161229536,6.939241409,-10.93984699,-2.090377331,2855.11201,2058.122027,22.70109753,5164.743823,2855.11201,4401.334083,1
-581.8786011,117.0675583,16.58315849,-16.31984901,-1.721250415,0.956377387,-4.072171688,-0.334333092,-1.881980777,-10.89756584,-9.276119232,-0.238360599,-2.503160238,-9.719641685,-4.374756813,3.846592903,-1.627253413,-10.35711861,-7.907678127,-2.666103363,1697.551992,1381.342411,21.90090406,3133.471112,1697.551992,2921.149551,1
-435.8573914,133.690033,32.87069321,-11.84523964,-16.17098236,-14.97136402,-4.040921211,3.290415287,-4.505167484,-2.854331732,9.502450943,1.440663099,-19.34220123,-19.85364723,-7.991136074,-7.740767002,-11.60205364,-8.014914513,-4.817926884,-5.303171158,887.9161152,911.1335812,25.77710813,1345.521439,887.9161152,1535.473869,1
-428.2976074,133.8054047,23.19883728,-10.92566681,-7.7908535,-5.275815487,5.128555298,8.599747658,-0.619332433,-2.114448071,6.044188023,1.692763567,-13.81936455,-10.62837601,3.029143333,-1.967597723,-7.233734131,-0.133542746,-2.776845217,-9.799973488,967.5833927,1024.440791,25.09859082,1610.064338,967.5833927,2136.037632,1
-442.2431946,143.5451965,-2.755175352,-4.239576817,-17.61120224,-32.23435593,-3.914696217,-4.231426239,-9.064838409,-3.825393438,-13.89800549,-10.10413361,-6.301339149,-14.76560307,-6.437983036,-1.465575576,-8.690519333,-8.055287361,-9.253510475,-10.44484711,1451.903096,1401.782147,22.34977602,2561.636991,1451.903096,2716.114325,1
-472.8807068,159.6185913,-3.706993818,-15.02148628,-18.48485947,-33.42918396,-6.032352924,0.647405386,-14.48158169,-14.66807175,-9.804414749,-3.237839699,-8.224689484,-16.67768288,-3.740091085,1.712784052,-9.419303894,-9.436380386,-8.442793846,-10.81729317,1377.768648,1270.102503,22.98776964,2369.27689,1377.768648,2340.912772,1
-473.4008789,141.9055786,2.053127766,-6.771267414,-17.65777588,-29.9052906,-4.442618847,-6.36963129,-17.13376236,-9.102379799,-8.005442619,-6.382971287,-7.400211811,-13.29851246,-5.575019836,-0.841960609,-7.171009541,-7.270807743,-7.427893162,-11.27890205,1419.886146,1374.046404,22.4713908,2519.417696,1419.886146,2763.03436,1
-534.2783203,142.6260681,2.796848536,-5.143342972,4.509319782,-11.59795952,-5.368137836,-0.603976011,-4.627923012,-1.631914258,-2.77953577,-4.560558796,0.74341011,3.911928654,-1.274558544,-6.032009602,-0.512932301,0.785089672,-7.332816601,-4.709058285,1493.79427,1284.640623,21.34982717,2645.332532,1493.79427,3672.030277,1
-337.5014648,176.9142456,-47.92279816,42.06333542,16.79237556,-34.9205246,20.31754303,6.73456192,-6.442756176,12.91157055,3.420891523,11.10577774,2.615665913,-15.12636566,0.906531811,0.442746252,-5.427116394,-3.949997902,-10.26458931,1.180083036,1867.213912,1824.932412,23.85758554,4044.058866,1867.213912,2991.902064,1
-553.1790161,177.8919983,-15.03713226,-14.08994865,-0.335391819,-19.43433571,-0.574236095,0.407164276,-15.83881378,-14.79976749,-15.71592903,-9.042277336,-4.377569199,-17.03958321,-14.5396862,-6.045737743,-13.55833626,-13.90506935,-7.803800106,-7.862043858,1419.811619,1169.030185,23.22554776,2507.676235,1419.811619,3502.915533,1
